hier,9
hile,7
hoho,9
hola,9
homo,10
hors,7
hote,7
hotu,8
houe,7
houp,8
houx,8
huee,8
huer,9
huit,7
hune,8
hure,7
hypo,9
ibis,9
igne,10
igue,11
iles,12
ilot,9
imbu,14
inde,8
indo,9
indu,9
info,10
inne,9
insu,10
inti,11
iode,7
iota,9
irai,10
iras,9
iris,8
issu,11
jade,6
jais,7
jaja,6
java,5
jeta,8
jete,8
jets,7
jeux,9
jeze,8
joie,8
joli,6
jonc,10
joua,8
joue,7
joug,8
joui,7
jour,8
jube,8
juge,8
juif,9
juin,10
jupe,8
jura,8
jure,7
jury,8
jute,7
kadi,3
kaki,3
kali,3
kama,3
kami,2
kana,4
kapo,8
kari,3
kart,4
kata,4
kava,4
kawa,4
keuf,10
keum,11
khan,14
kief,11
kiki,4
kilo,8
kine,7
kino,7
kipa,6
kiva,5
kiwi,5
komi,1
kora,8
kore,7
koto,8
krak,12
kula,10
lacs,7
laic,8
laid,7
lais,7
lait,7
lala,5
lama,4
lame,5
laps,7
lard,6
lare,6
lats,6
lava,5
lave,6
lent,8
lest,9
leur,10
leva,6
leve,7
lice,7
liee,7
lien,8
lier,8
lies,8
lieu,8
lige,7
lime,6
lion,9
lira,8
lire,7
lise,7
lits,7
live,7
lobe,7
loch,9
loco,8
loge,8
loin,9
loir,9
lois,8
lolo,7
long,8
lope,8
lori,8
lors,7
loti,8
loto,8
loue,7
louf,8
loup,8
love,7
lues,8
luge,8
luis,8
luit,8
lune,8
luxe,9
lyre,7
lyse,8
mage,5
maia,5
maie,5
main,6
mais,6
maja,5
majo,6
maki,4
male,5
mali,4
malm,5
malt,5
mama,4
mame,4
mami,3
mana,5
mara,5
marc,5
mare,5
mari,4
mars,5
maso,7
mate,5
mati,4
mats,5
maux,8
maxi,4
maya,5
mayo,6
meat,8
mecs,7
mega,7
mele,6
melo,7
meme,5
memo,6
mena,6
mene,6
mens,7
ment,7
menu,7
mere,6
mers,6
mesa,7
meta,7
mets,6
meuf,10
meuh,11
miam,8
miao,7
mica,8
midi,5
miel,10
mien,9
mime,5
mimi,4
mine,6
ming,6
mini,5
mino,6
mire,6
miro,7
mise,6
mita,7
mite,6
mlle,6
moco,8
mode,6
moho,8
mois,7
moka,9
moko,8
mole,6
moly,7
mome,5
mono,7
mons,7
mont,8
moos,7
mord,7
more,6
moro,7
mors,6
mort,7
moto,7
mots,6
moue,6
mous,7
mout,7
muer,9
muet,10
mule,6
muni,6
mure,6
murs,6
musc,8
muse,7
mute,6
nabi,7
nada,6
naga,6
nage,6
naif,8
nain,7
nait,7
naja,6
nana,5
nano,6
nant,6
nard,6
nase,6
nave,6
naze,7
nazi,8
nees,8
nene,7
neon,10
nepe,8
nerf,8
nets,7
neuf,9
neve,7
nids,10
nier,9
nies,9
niet,10
nixe,7
noce,7
noie,7
noir,8
noix,8
nome,6
noms,7
none,7
nope,7
nord,7
nota,8
note,7
noua,8
noue,7
nous,8
nova,9
noye,7
nuee,8
nuer,9
nues,8
nuit,8
nuls,9
obus,13
ocre,9
oeuf,10
ogre,10
oies,9
oing,7
olle,7
omis,12
once,10
onde,9
onze,10
opus,14
orbe,9
oree,9
orge,9
orin,9
orme,8
orne,9
oser,11
oses,10
osez,11
oter,12
ouie,8
ouir,9
oups,8
ours,7
ovin,10
oxer,12
pacs,6
page,6
paie,6
pain,7
pair,6
paix,7
pale,5
pali,4
palu,5
pane,6
pano,7
pans,6
paon,8
papa,6
pape,6
papi,5
papy,6
para,5
parc,5
pare,5
pari,4
parr,5
pars,5
part,5
paru,5
paso,8
pate,6
pati,5
pave,6
paya,6
paye,6
pays,6
pean,10
peau,9
pede,7
pend,7
pene,7
peon,9
pepe,7
perd,6
pere,6
peri,5
perm,6
pers,6
pese,7
peso,8
pete,7
peuh,10
peul,10
peur,10
peut,9
peux,9
peze,7
phot,11
piaf,11
pian,10
pica,8
pico,8
pied,10
pier,9
pieu,9
pige,7
pile,6
pine,7
ping,7
pins,7
pion,9
piot,10
pipa,7
pipe,7
pipi,6
pipo,7
pire,6
pise,7
pita,8
pive,7
plan,11
plat,10
play,11
plet,10
plia,8
plie,7
plis,8
ploc,10
plop,10
plus,9
plut,10
pneu,10
pogo,7
poil,9
pois,8
poix,8
pole,6
poli,5
polo,6
poly,6
pong,8
pont,7
pope,7
porc,6
pore,6
port,6
posa,8
pose,7
post,7
pote,7
pots,7
pouf,9
pouh,10
pour,9
poux,9
pres,8
pret,9
pria,8
prie,7
prin,8
pris,8
prit,8
prix,8
proc,10
prof,10
pros,9
psst,8
pubs,7
puce,7
puer,8
pues,7
puis,7
puni,7
punt,8
pupe,7
pure,6
purs,6
pute,7
quel,10
rabe,5
race,5
rade,5
rafe,5
raff,6
raga,6
rage,5
raia,6
raid,6
raie,5
rail,6
rais,6
raja,6
raki,4
rale,5
rame,4
rami,3
rang,5
rani,4
ranz,5
rapa,6
rape,5
rapt,6
rare,5
rase,5
rate,5
rats,6
rave,5
ravi,4
raye,5
reac,13
real,12
recu,8
reel,11
rein,8
reis,7
relu,8
rend,8
rene,7
reps,8
repu,8
rets,7
reva,7
reve,6
revu,7
rhum,11
rial,11
ride,6
riel,10
rien,9
riez,10
rime,5
rira,7
rire,6
rise,6
rite,6
rive,6
rixe,6
robe,6
rock,9
rocs,8
roda,7
rode,6
rois,7
role,6
rond,9
rose,6
rote,6
roti,7
roto,7
roue,7
rouf,8
roux,8
rude,6
ruee,7
ruer,8
rues,8
rune,7
ruse,6
sacs,7
sado,8
saga,6
sage,6
saie,6
sain,7
sais,7
sait,7
sake,5
saki,4
sale,5
sali,4
sana,5
sang,6
sans,6
sape,6
sara,5
sari,4
sati,5
sauf,8
saur,8
saut,7
saxo,9
scie,7
seau,9
secs,8
secu,9
sein,8
sels,8
seme,6
semi,7
sene,7
sens,7
sent,8
sept,8
sera,6
serf,7
sers,7
sert,7
seul,9
seve,7
sexe,7
sexy,8
shah,11
shit,8
siam,9
sida,7
sidi,6
sied,10
sien,9
silo,8
sima,8
sino,7
sipo,8
sire,7
site,7
situ,8
skis,8
snif,9
soda,8
sofa,9
soft,8
soie,7
soif,8
soin,8
soir,8
sois,8
soit,8
soja,9
sole,6
solo,7
sols,7
soma,9
sono,8
sons,7
sont,8
sors,7
sort,7
soue,7
souk,8
soul,8
sous,8
soya,9
subi,6
suce,7
suer,9
suie,7
suif,8
suis,7
suit,8
sure,6
suri,5
surs,6
taco,6
tact,7
taie,6
tain,7
tais,7
tait,7
tala,6
talc,7
tale,6
tant,7
taon,8
tapa,6
tapi,5
tard,5
tare,5
tari,4
taro,5
tata,5
tate,6
taux,8
taxe,6
taxi,5
tele,7
tels,8
tend,8
tenu,8
tete,7
tetu,8
teve,7
thai,11
thon,9
tian,10
tics,8
tien,9
tifs,8
tige,7
tiki,5
tine,7
tint,8
tipi,6
tira,7
tire,6
tirs,7
titi,6
tofu,9
toge,7
toit,8
tole,7
tolu,8
tome,6
tong,8
tons,8
tope,7
topo,7
tord,6
tore,6
toro,6
tors,7
tort,7
toss,8
toto,7
toue,7
tour,8
tous,8
tout,8
toux,8
trac,10
tram,10
trax,11
tres,9
tric,9
trio,9
troc,10
trop,11
trot,11
trou,11
truc,10
tube,8
tuee,8
tuer,9
tues,8
tuez,9
tutu,9
type,8
typo,8
unes,11
unie,13
unir,13
unis,12
unit,13
urdu,13
uree,10
urne,10
usee,11
uses,11
vain,7
vair,7
vais,7
valu,6
vape,6
vaps,7
vara,6
vase,6
vaut,7
vaux,8
veau,8
vecu,8
veld,8
velo,8
velu,7
vend,8
vent,8
venu,8
vers,7
vert,8
veto,9
vetu,8
veuf,9
veut,8
veux,9
vexe,8
vice,8
vida,8
vide,7
vies,9
vifs,9
vina,9
vins,8
vint,9
vire,7
visa,8
vise,7
vite,7
vive,7
vlan,11
voie,8
voir,8
vois,8
voit,9
voix,9
vole,7
vols,8
vomi,0
vont,8
vopo,8
vote,7
voue,7
vous,8
vrac,10
vrai,11
vues,8
wali,4
wiki,5
yali,4
yama,4
yang,6
yeux,9
yole,7
youp,9
zain,7
zele,7
zero,9
zest,10
zona,9
zone,8
zouk,9
