solo,4
sols,5
soma,7
sono,4
sons,5
sont,5
sors,6
sort,5
soue,5
souk,6
soul,6
sous,6
soya,8
subi,5
suce,4
suer,7
suie,5
suif,6
suis,6
suit,6
sure,4
suri,4
surs,5
taco,5
tact,6
taie,4
tain,5
tais,5
tait,5
tala,4
talc,5
tale,4
tant,5
taon,6
tapa,3
tapi,2
tard,4
tare,4
tari,3
taro,4
tata,4
tate,4
taux,6
taxe,4
taxi,3
tele,5
tels,6
tend,5
tenu,6
tete,4
tetu,5
teve,5
thai,9
thon,7
tian,7
tics,5
tien,6
tifs,5
tige,3
tiki,2
tine,3
tint,4
tipi,1
tira,4
tire,3
tirs,4
titi,2
tofu,6
toge,4
toit,6
tole,4
tolu,5
tome,4
tong,5
tons,6
tope,3
topo,4
tord,5
tore,4
toro,5
tors,5
tort,5
toss,6
toto,5
toue,4
tour,5
tous,5
tout,5
toux,5
trac,8
tram,9
trax,9
tres,7
tric,7
trio,7
troc,8
trop,9
trot,9
trou,9
truc,8
tube,5
tuee,6
tuer,7
tues,6
tuez,7
tutu,6
type,4
typo,5
unes,7
unie,9
unir,9
unis,8
unit,9
urdu,10
uree,7
urne,8
usee,8
uses,8
vain,5
vair,5
vais,5
valu,4
vape,3
vaps,4
vara,4
vase,4
vaut,6
vaux,7
veau,6
vecu,6
veld,6
velo,6
velu,5
vend,5
vent,6
venu,6
vers,5
vert,6
veto,7
vetu,6
veuf,8
veut,7
veux,7
vexe,6
vice,4
vida,5
vide,4
vies,5
vifs,5
vina,5
vins,4
vint,5
vire,3
visa,4
vise,3
vite,4
vive,3
vlan,9
voie,5
voir,6
vois,6
voit,6
voix,6
vole,4
vols,5
vomi,6
vont,6
vopo,5
vote,4
voue,5
vous,6
vrac,8
vrai,9
vues,6
wali,3
wiki,3
yali,3
yama,6
yang,6
yeux,7
yole,4
youp,6
zain,5
zele,5
zero,6
zest,8
zona,6
zone,5
zouk,7
